facility_id,facility_name,county,hospital_type,teaching_rural,bed_size_category,licensed_beds,staffed_beds,occupied_beds,patient_days,discharges,operating_expense,net_patient_revenue,net_income,flag_zero_patient_days,flag_zero_beds,flag_negative_income,utilization_rate,cost_per_patient_day,revenue_per_patient_day,margin_per_patient_day,operating_margin,loss_driver
106370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,San Diego,Comparable,Non-Teaching,500 +,505,331,301.196721311475,110238,19466,1219662828,1261937237,318135550,False,False,False,0.9099598831162388,11063.905622380667,11447.388713510767,2885.897331228796,0.25210092916847654,Profitable
106361308,REDLANDS COMMUNITY HOSPITAL,San Bernardino,Comparable,Non-Teaching,200 - 299,211,123,123.161202185792,45077,10161,414335519,400055698,50435495,False,False,False,1.0013105868763579,9191.72791002063,8874.94061272933,1118.8742596002396,0.12607118271816242,Profitable
106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,Santa Clara,Comparable,Non-Teaching,200 - 299,258,111,110.428961748634,40417,8084,509487276,365429191,-309897047,False,False,True,0.9948555112489549,12605.766781304896,9041.47242496969,-7667.492565009773,-0.8480358291902301,High cost structure
106334533,REHABILITATION HOSPITAL OF SOUTHERN CALIFORNIA,Riverside,Comparable,Non-Teaching,50 - 99,50,29,28.7841530054645,10535,783,23425584,23061824,-174743,False,False,True,0.9925570001884311,2223.5960132890364,2189.0672994779306,-16.58690080683436,-0.0075771543482423594,Profitable
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,Los Angeles,Comparable,Non-Teaching,50 - 99,74,68,66.6830601092896,24406,1702,92834099,74042761,-26189302,False,False,True,0.9806332369013177,3803.7408424157993,3033.7933704826683,-1073.0681799557485,-0.3537050975179059,Profitable
106454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,Shasta,PHF,Non-Teaching,1 - 49,16,16,14.6092896174863,5347,410,5685135,6121726,635331,False,False,False,0.9130806010928938,1063.2382644473537,1144.8898447727697,118.82008602954927,0.10378298538680104,Profitable
106524017,RESTPADD RED BLUFF PSYCHIATRIC HEALTH FACILITY,Tehama,PHF,Non-Teaching,1 - 49,16,16,14.674863387978142,5371,424,5856127,6582366,812629,False,False,False,0.9171789617486339,1090.3234034630423,1225.5382610314653,151.29938558927574,0.12345545659417906,Profitable
106150782,RIDGECREST REGIONAL HOSPITAL,Kern,Comparable,Rural,150 - 199,150,116,72.5027322404372,26536,1028,154227623,145154202,-3434963,False,False,True,0.6250235537968724,5812.01473470003,5470.085996382273,-129.4453949351824,-0.023664233984766078,Low utilization
106200030,RIVER VISTA BEHAVIORAL HEALTH,Madera,Comparable,Non-Teaching,100 - 149,128,59,45.5546448087432,16673,1472,24972433,23731856,-1239907,False,False,True,0.7721126238770034,1497.7768248065736,1423.3704792178971,-74.36616085887363,-0.052246524671311,Low utilization
106331312,RIVERSIDE COMMUNITY HOSPITAL,Riverside,Comparable,Teaching,500 +,503,381,379.4945355191257,138895,28168,851659001,876125357,133594855,False,False,False,0.9960486496564979,6131.675013499406,6307.825026098852,961.8406350120595,0.15248372157319035,Profitable
106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM MEDICAL CENTER,Riverside,Comparable,Teaching,300 - 499,439,418,349.478142076503,127909,21511,1031135183,947247041,-24986000,False,False,True,0.8360721102308684,8061.474821943726,7405.63244963216,-195.3420009538031,-0.02637749068460801,High cost structure
106190796,RONALD REAGAN UCLA MEDICAL CENTER,Los Angeles,Comparable,Teaching,300 - 499,446,503,493.344262295082,180564,22901,2864257743,2871058374,674050350,False,False,False,0.9808037023759085,15862.83945304712,15900.50272479564,3733.027347644049,0.23477417112244336,Profitable
106344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",Sacramento,Comparable,Non-Teaching,100 - 149,117,101,100.937158469945,36943,1564,47749837,45545525,2858844,False,False,False,0.9993778066331188,1292.5273258804104,1232.8594050293696,77.38526919849498,0.06276893284246915,Profitable
106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER - PHF,Sacramento,PHF,Non-Teaching,50 - 99,50,50,45.5,16653,363,118601981,118601981,0,False,False,False,0.91,7121.958866270342,7121.958866270342,0.0,0.0,Profitable
106341326,SACRAMENTO REHABILITATION HOSPITAL,Sacramento,Comparable,Non-Teaching,50 - 99,50,39,38.016393442623,13914,874,35826159,35550626,-253871,False,False,True,0.9747793190416153,2574.8281586890903,2555.02558574098,-18.24572373149346,-0.007141111945539299,Profitable
106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,Monterey,Comparable,Non-Teaching,200 - 299,263,124,116.84699453551912,42766,11476,578231422,650401970,70699947,False,False,False,0.942314472060638,13520.820792218117,15208.389140906327,1653.1811953420943,0.1087019262872159,Profitable
106361318,SAN ANTONIO REGIONAL HOSPITAL,San Bernardino,Comparable,Non-Teaching,300 - 499,363,237,216.904371584699,79387,17176,467890737,485594306,28748882,False,False,False,0.9152083189227805,5893.795419905022,6116.798795772607,362.1358912668321,0.059203498980072475,Profitable
106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,San Diego,LTC Emphasis,Non-Teaching,300 - 499,301,208,204.459016393443,74832,1143,142900453,109799609,-23087472,False,False,True,0.9829760403530913,1909.6169152234338,1467.2814972204405,-308.52405388069275,-0.21026916407325275,Profitable
106190673,SAN DIMAS COMMUNITY HOSPITAL,Los Angeles,Comparable,Non-Teaching,50 - 99,95,38,37.207650273224,13618,3033,71934311,69473749,-1102549,False,False,True,0.9791486914006315,5282.296299016009,5101.611763841974,-80.96262299897195,-0.015870008684863112,Profitable
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,200 - 299,273,152,139.303278688525,50985,6804,222058871,203845581,-15552903,False,False,True,0.9164689387402961,4355.3765028930075,3998.148102383054,-305.0486025301559,-0.07629747441029884,Low utilization
106331326,SAN GORGONIO MEMORIAL HOSPITAL,Riverside,Comparable,Rural,50 - 99,79,25,21.6420765027322,7921,2105,104300863,91578791,13937674,False,False,False,0.865683060109288,13167.63830324454,11561.51887387956,1759.5851533897235,0.1521932518196271,Profitable
106394003,SAN JOAQUIN - PHF,San Joaquin,PHF,Non-Teaching,1 - 49,16,16,14.7595628415301,5402,101,9180414,9180414,0,False,False,False,0.9224726775956312,1699.4472417623103,1699.4472417623103,0.0,0.0,Profitable
106391010,SAN JOAQUIN GENERAL HOSPITAL,San Joaquin,Comparable,Non-Teaching,150 - 199,196,140,135.13934426229508,49461,9498,480821834,444531262,14609627,False,False,False,0.9652810304449648,9721.231556175573,8987.51060431451,295.3767008350013,0.03286524087028102,Profitable
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Fresno,Comparable,Non-Teaching,50 - 99,62,62,57.5792349726776,21074,1613,46159032,48891151,2972741,False,False,False,0.9286973382689935,2190.3308342032838,2319.974897978552,141.06201955015658,0.0608032525149592,Profitable
106434032,SAN JOSE BEHAVIORAL HEALTH,Santa Clara,Comparable,Non-Teaching,100 - 149,133,118,117.51639344262296,43011,4296,59005168,86194089,27189185,False,False,False,0.9959016393442623,1371.8622677919602,2004.001046243984,632.1449164167306,0.3154414103732798,Profitable
106404046,SAN LUIS OBISPO COUNTY - PHF,San Luis Obispo,PHF,Non-Teaching,1 - 49,16,14,12.289617486338798,4498,629,5540320,4439527,241602,False,False,False,0.8778298204527714,1231.7296576256115,987.0002223210315,53.713205869275235,0.054420662381375315,Profitable
106410782,SAN MATEO MEDICAL CENTER,San Mateo,Comparable,Non-Teaching,300 - 499,448,314,311.6639344262295,114069,2667,465008034,464652951,99469514,False,False,False,0.9925603007204761,4076.550456302764,4073.4375772558715,872.0117998755139,0.21407270477014576,Profitable
106074017,SAN RAMON REGIONAL MEDICAL CENTER,Contra Costa,Comparable,Non-Teaching,100 - 149,123,44,40.7322404371585,14908,3468,183888615,185384935,-1356263,False,False,True,0.9257327372081477,12334.895022806546,12435.265293801986,-90.97551650120741,-0.007315928880628838,High cost structure
106420514,SANTA BARBARA COTTAGE HOSPITAL,Santa Barbara,Comparable,Teaching,500 +,519,303,273.1639344262295,99978,19439,946691077,940897800,139000867,False,False,False,0.9015311367202293,9468.993948668707,9411.048430654744,1390.3145391986236,0.1477321628342632,Profitable
106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,Santa Barbara,PHF,Non-Teaching,1 - 49,16,16,14.6092896174863,5347,299,12617661,3423143,0,False,False,False,0.9130806010928938,2359.764540864036,640.1988030671405,0.0,0.0,Profitable
106430883,SANTA CLARA VALLEY MEDICAL CENTER,Santa Clara,Comparable,Teaching,500 +,1142,649,613.74043715847,224629,35527,3361562745,2794422709,30026067,False,False,False,0.9456709355292295,14964.954413722182,12440.168940786809,133.66959297330266,0.010744998207785463,Profitable
106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,Los Angeles,Comparable,Teaching,200 - 299,281,249,235.210382513661,86087,14798,804304078,870082228,64681168,False,False,False,0.944620010095024,9342.921439938667,10107.010675247133,751.3465215421609,0.07433914395502399,Profitable
106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,Santa Barbara,Comparable,Rural,1 - 49,11,8,1.32513661202186,485,158,29084148,30597171,7932733,False,False,False,0.1656420765027325,59967.315463917526,63086.95051546392,16356.150515463918,0.2592636096977724,Profitable
106371256,SCRIPPS GREEN HOSPITAL,San Diego,Comparable,Non-Teaching,150 - 199,173,98,87.63934426229508,32076,7092,389625799,470068086,98618081,False,False,False,0.8942790230846437,12146.9571954109,14654.822484100261,3074.5130627260255,0.20979531250287858,Profitable
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,San Diego,Comparable,Non-Teaching,150 - 199,187,167,152.94535519125682,55978,14441,428267073,513607122,100796510,False,False,False,0.9158404502470469,7650.631908964236,9175.160277251778,1800.6450748508344,0.19625216567771817,Profitable
106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,San Diego,Comparable,Non-Teaching,300 - 499,426,302,294.3469945355191,107731,22727,920455755,1162136382,282529841,False,False,False,0.9746589223030434,8544.019409455032,10787.390648931134,2622.5491362746097,0.24311246543523152,Profitable
106370744,SCRIPPS MERCY HOSPITAL,San Diego,Comparable,Teaching,500 +,655,452,438.756830601093,160585,30682,1259928803,1260187870,46809392,False,False,False,0.9707009526572854,7845.868561820843,7847.4818320515615,291.49292897842264,0.0371447727075805,Profitable
106374094,SELECT SPECIALTY HOSPITAL - SAN DIEGO,San Diego,Comparable,Non-Teaching,100 - 149,110,87,84.0765027322404,30772,628,78497350,73155534,-5098054,False,False,True,0.9663965831292,2550.9342909138177,2377.3408943195113,-165.67184453399193,-0.06968787897850626,Profitable
106124004,SEMPERVIRENS P.H.F.,Humboldt,PHF,Non-Teaching,1 - 49,16,16,14.289617486338798,5230,226,11200723,11200723,0,False,False,False,0.8931010928961749,2141.629636711281,2141.629636711281,0.0,0.0,Profitable
106321016,SENECA HEALTHCARE DISTRICT,Plumas,Comparable,Rural,1 - 49,26,25,14.4890710382514,5303,52,22164550,20773299,1782289,False,False,False,0.579562841530056,4179.624740712804,3917.273052988874,336.09070337544784,0.08579710906775087,Profitable
106410891,SEQUOIA HOSPITAL,San Mateo,Comparable,Non-Teaching,200 - 299,208,52,47.0983606557377,17238,4694,334834996,319641654,3415379,False,False,False,0.9057377049180327,19424.236918436014,18542.85033066481,198.1308156398654,0.010685024799677704,Profitable
106370875,SHARP CHULA VISTA MEDICAL CENTER,San Diego,Comparable,Non-Teaching,300 - 499,449,359,338.245901639344,123798,19471,664800470,630170819,109677038,False,False,False,0.9421891410566686,5370.0420846863435,5090.315021244285,885.9354593773728,0.17404334617404746,Profitable
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,San Diego,Comparable,Non-Teaching,150 - 199,181,126,112.090163934426,41025,3036,170278052,176843907,43025938,False,False,False,0.8896044756700476,4150.592370505789,4310.637586837294,1048.7736258379036,0.24329895629369916,Profitable
106370714,SHARP GROSSMONT HOSPITAL,San Diego,Comparable,Non-Teaching,500 +,542,428,391.9863387978143,143467,29036,1038479753,995668101,140533823,False,False,False,0.9158559317705942,7238.457296799961,6940.049635107725,979.555040531969,0.1411452499671876,Profitable
106374049,SHARP MCDONALD CENTER,San Diego,Comparable,Non-Teaching,1 - 49,16,9,7.51366120218579,2750,220,4868928,6652017,3251362,False,False,False,0.83485124468731,1770.5192727272727,2418.9152727272726,1182.3134545454545,0.4887783660204116,Profitable
106370694,SHARP MEMORIAL HOSPITAL,San Diego,Comparable,Non-Teaching,500 +,862,659,455.387978142076,166672,31775,1332572064,1420135336,405755220,False,False,False,0.6910287983946525,7995.176538350773,8520.53935874052,2434.4534174906403,0.28571588194042374,Profitable
106370745,SHARP MESA VISTA HOSPITAL,San Diego,Comparable,Non-Teaching,150 - 199,160,110,99.8142076502732,36532,4212,105726635,74670069,-10108181,False,False,True,0.9074018877297564,2894.082858863462,2043.9633472024527,-276.69388481331436,-0.13537125564997135,Low utilization
106450940,SHASTA REGIONAL MEDICAL CENTER,Shasta,Comparable,Non-Teaching,200 - 299,226,80,80.4535519125683,29446,6303,184787608,168094562,-15149133,False,False,True,1.0056693989071037,6275.47402024044,5708.570332133397,-514.4716769680092,-0.090122683445286,Profitable
106190708,SHERMAN OAKS HOSPITAL,Los Angeles,Comparable,Non-Teaching,150 - 199,153,82,84.99453551912569,31108,4753,103830214,112514427,10151952,False,False,False,1.0365187258429962,3337.7335090651923,3616.896843255754,326.34537739488235,0.09022800249429347,Profitable
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,Sacramento,Other Non-Comparable,Non-Teaching,50 - 99,80,21,21.7896174863388,7975,1069,125657036,34067378,-47226988,False,False,True,1.0376008326828,15756.36815047022,4271.771536050157,-5921.879373040752,-1.3862818559150634,High cost structure
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,Nevada,Comparable,Rural,100 - 149,104,53,48.61748633879782,17794,4426,191895578,211249910,42728230,False,False,False,0.9173110629961853,10784.285601888278,11871.97426098685,2401.271777003484,0.20226389682248858,Profitable
106540798,SIERRA VIEW MEDICAL CENTER,Tulare,Comparable,Non-Teaching,150 - 199,163,96,87.5655737704918,32049,5234,172164932,156856136,3250620,False,False,False,0.9121413934426229,5371.928359699211,4894.259914505913,101.42656557146869,0.02072357564641271,Profitable
106342392,SIERRA VISTA HOSPITAL,Sacramento,Comparable,Non-Teaching,150 - 199,171,171,162.4945355191257,59473,5161,55167797,78469852,22968962,False,False,False,0.9502604416323139,927.6107981773241,1319.4197703159416,386.2082289442268,0.2927106578460222,Profitable
106490040,SONOMA COUNTY HEALING CENTER - PHF,Sonoma,Comparable,Non-Teaching,1 - 49,16,15,13.2950819672131,4866,204,7034443,5312811,-481926,False,False,True,0.8863387978142067,1445.63152486642,1091.8230579531444,-99.03945745992601,-0.09071017207275019,Low utilization
106491338,SONOMA SPECIALTY HOSPITAL,Sonoma,Comparable,Rural,50 - 99,58,55,54.89617486338798,20092,422,49503799,58979339,9647713,False,False,False,0.9981122702434178,2463.8562114274337,2935.463816444356,480.1768365518614,0.1635778420643202,Profitable
106491076,SONOMA VALLEY HOSPITAL,Sonoma,Comparable,Non-Teaching,50 - 99,51,36,34.224043715847,12526,928,71964602,63660004,5268957,False,False,False,0.9506678809957501,5745.218106338815,5082.22928309117,420.6416254191282,0.08276714842807738,Profitable
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,Orange,Comparable,Non-Teaching,150 - 199,178,66,60.5273224043716,22153,2230,72448465,49077545,-23125740,False,False,True,0.9170806424904788,3270.3681216990926,2215.3904663025323,-1043.910079898885,-0.4712081665861648,Low utilization
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,Los Angeles,Comparable,Non-Teaching,500 +,569,332,322.765027322404,118132,19407,509081384,505792848,-2167402,False,False,True,0.9721838172361567,4309.4283005451525,4281.5904919920085,-18.347289472793147,-0.004285157468260603,Profitable
106141338,SOUTHERN INYO HOSPITAL,Inyo,Comparable,Rural,1 - 49,37,32,31.7568306010929,11623,77,19322237,15499592,-2040958,False,False,True,0.9924009562841531,1662.4139206745247,1333.527660672804,-175.59648971866127,-0.1316781757868207,Profitable
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,Riverside,Comparable,Non-Teaching,200 - 299,242,195,194.237704918033,71091,18064,438044819,460702887,30994484,False,False,False,0.9960907944514512,6161.747886511654,6480.467105540786,435.98323275801437,0.06727651350706643,Profitable
106100899,ST. AGNES MEDICAL CENTER,Fresno,Comparable,Teaching,300 - 499,436,315,314.800546448087,115217,25759,694358484,605102511,-75819803,False,False,True,0.9993668141209111,6026.528064434936,5251.85095081455,-658.0609024709895,-0.12530075751082118,Profitable
106361339,ST. BERNARDINE MEDICAL CENTER,San Bernardino,Comparable,Teaching,300 - 499,342,222,202.133879781421,73981,15478,523901070,541011323,21932713,False,False,False,0.9105129719883829,7081.562428191022,7312.8414457766185,296.46413268271584,0.04054021065285541,Profitable
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,Tehama,Comparable,Rural,50 - 99,76,29,26.4918032786885,9696,3055,159592621,181283500,48152183,False,False,False,0.9135104578858104,16459.63500412541,18696.730610561055,4966.190490924092,0.2656181229951981,Profitable
106190754,ST. FRANCIS MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,354,243,242.907103825137,88904,16064,384576223,488327677,107368386,False,False,False,0.9996177112145556,4325.747131737605,5492.752598308288,1207.689035363988,0.21986954878250736,Profitable
106380960,ST. FRANCIS MEMORIAL HOSPITAL,San Francisco,Comparable,Non-Teaching,200 - 299,294,71,64.8790931989924,25757,3781,284702551,338383742,-13581683,False,False,True,0.9137900450562308,11053.40493846333,13137.544822766626,-527.3006561323135,-0.04013692537273259,High cost structure
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Ventura,Comparable,Non-Teaching,300 - 499,385,271,268.6748633879782,98335,14410,653156083,647332483,4657193,False,False,False,0.9914201601032405,6642.152671988611,6582.930624904662,47.36048202572838,0.007194437359943205,Profitable
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,San Joaquin,Comparable,Non-Teaching,1 - 49,35,33,31.051912568306,11365,1477,25733941,22141721,-2820918,False,False,True,0.9409670475244243,2264.315090189177,1948.2376594808622,-248.21099868015838,-0.12740283377249673,Low utilization
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,San Joaquin,Comparable,Teaching,300 - 499,355,287,261.065573770492,95550,19492,766545078,828229353,112942103,False,False,False,0.909636145541784,8022.449795918367,8668.02043956044,1182.020962846677,0.13636573322462286,Profitable
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,Los Angeles,Comparable,Teaching,300 - 499,307,176,175.97267759562845,64406,10484,477335251,437605533,-22459620,False,False,True,0.9998447590660707,7411.347560786262,6794.4839455951305,-348.7193739713691,-0.05132389402398164,High cost structure
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,San Francisco,Comparable,Teaching,200 - 299,275,77,70.4005037783375,27949,4864,329163807,213998175,-301569902,False,False,True,0.9142922568615259,11777.301763927153,7656.738165945114,-10790.006869655444,-1.4092171673893947,High cost structure
106010967,ST. ROSE HOSPITAL,Alameda,Comparable,Non-Teaching,150 - 199,171,38,35.0765027322404,12838,3337,141896039,111592015,-5829963,False,False,True,0.9230658613747473,11052.815002336813,8692.320844368282,-454.11769746066363,-0.05224354986331235,High cost structure
106514005,STABLER LANE BEHAVIORAL HEALTH - PHF,Sutter,PHF,Non-Teaching,1 - 49,16,16,15.6693989071038,5735,246,6115934,6123220,4801,False,False,False,0.9793374316939875,1066.4226678291195,1067.693112467306,0.8371403661726242,0.0007840645934655295,Profitable
106430905,STANFORD HEALTH CARE,Santa Clara,Comparable,Teaching,500 +,643,735,693.3196721311476,253755,35951,7233159447,7778059667,1054972585,False,False,False,0.9432920709267315,28504.500195070046,30651.847912356407,4157.445508462887,0.13563441657254646,Profitable
106014050,STANFORD HEALTH CARE TRI-VALLEY,Alameda,Comparable,Non-Teaching,200 - 299,242,104,99.79234972677595,36524,7984,522306988,530590249,14330188,False,False,False,0.9595418242959226,14300.37750520206,14527.167040849852,392.34990691052457,0.02700801235418105,Profitable
106504038,STANISLAUS SURGICAL HOSPITAL,Stanislaus,Comparable,Non-Teaching,1 - 49,23,1,1.46303501945525,376,218,22469274,14453690,-4177674,False,False,True,1.46303501945525,59758.70744680851,38440.664893617024,-11110.83510638298,-0.28903857769192504,High cost structure
106194967,STAR VIEW ADOLESCENT - PHF,Los Angeles,PHF,Non-Teaching,1 - 49,16,16,10.2896174863388,3766,43,6411810,4280551,12023008,False,False,False,0.643101092896175,1702.5517790759427,1136.630642591609,3192.5140732873074,2.808752424629446,Profitable
106394128,STOCKTON REGIONAL REHABILITATION HOSPITAL,San Joaquin,Comparable,Non-Teaching,50 - 99,50,35,34.0819672131148,12474,785,31461154,26236582,-5212853,False,False,True,0.97377049180328,2522.1383678050342,2103.3014269680934,-417.8974667308001,-0.19868643712812897,Profitable
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,Modoc,Comparable,Rural,1 - 49,26,26,21.1338797814208,7735,31,10744598,6996645,-599908,False,False,True,0.8128415300546461,1389.0882999353587,904.5436328377505,-77.55759534583063,-0.08574223788687292,Low utilization
106514001,SUTTER - YUBA - PHF,Sutter,PHF,Non-Teaching,1 - 49,16,16,3.62841530054645,1328,219,7397189,2782744,0,False,False,False,0.22677595628415312,5570.172439759036,2095.4397590361446,0.0,0.0,Profitable
106034002,SUTTER AMADOR HOSPITAL,Amador,Comparable,Rural,50 - 99,52,27,24.7732240437158,9067,2377,104924331,110618253,8780467,False,False,False,0.9175268164339185,11572.111062093305,12200.094077423624,968.3982574170067,0.07937629425407758,Profitable
106310791,SUTTER AUBURN FAITH HOSPITAL,Placer,Comparable,Non-Teaching,50 - 99,64,41,37.2622950819672,13638,3648,164476153,176244128,16802992,False,False,False,0.9088364654138342,12060.137336852911,12923.018624431736,1232.0715647455638,0.0953393011766043,Profitable
106344017,SUTTER CENTER FOR PSYCHIATRY,Sacramento,Comparable,Non-Teaching,50 - 99,73,62,56.49726775956284,20678,2582,53963924,44164905,-8128014,False,False,True,0.9112462541864974,2609.726472579553,2135.840265015959,-393.0754424992746,-0.18403784633975778,Low utilization
106084001,SUTTER COAST HOSPITAL,Del Norte,Comparable,Rural,1 - 49,49,27,24.8087431693989,9080,2090,111379333,121413905,13004718,False,False,False,0.9188423396073666,12266.446365638767,13371.575440528635,1432.237665198238,0.10711061471912958,Profitable
106574010,SUTTER DAVIS HOSPITAL,Yolo,Comparable,Non-Teaching,50 - 99,57,41,37.1448087431694,13595,4350,180053734,206540159,31666257,False,False,False,0.9059709449553512,13244.114306730417,15192.361824200074,2329.2575947039354,0.15331767513551686,Profitable
106070934,SUTTER DELTA MEDICAL CENTER,Contra Costa,Comparable,Non-Teaching,100 - 149,141,75,68.9125683060109,25222,6373,252477420,257714410,11969293,False,False,False,0.9188342440801452,10010.20616921735,10217.841963365316,474.55764808500516,0.04644401917611048,Profitable
106171395,SUTTER LAKESIDE HOSPITAL,Lake,Comparable,Rural,1 - 49,25,21,19.827868852459016,7257,1703,104189418,116796681,15995778,False,False,False,0.9441842310694769,14357.092186854072,16094.347664324101,2204.1860272840017,0.13695404580888731,Profitable
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Santa Cruz,Comparable,Non-Teaching,1 - 49,28,6,5.6775956284153,2078,822,89498691,93115224,6166821,False,False,False,0.9462659380692168,43069.629932627526,44810.02117420597,2967.6713185755534,0.0662278490572068,Profitable
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,Sacramento,Comparable,Non-Teaching,500 +,523,468,425.751366120219,155825,32174,1732552446,1826705448,141533104,False,False,False,0.9097251412825192,11118.578187068828,11722.800885608856,908.2823937108936,0.07747998132646944,Profitable
106311000,SUTTER ROSEVILLE MEDICAL CENTER,Placer,Comparable,Non-Teaching,300 - 499,382,398,360.046448087432,131777,28708,1073341756,1146923652,104477588,False,False,False,0.9046393168025929,8145.1372849586805,8703.519218072957,792.8362916138628,0.09109376009275987,Profitable
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,Sonoma,Comparable,Non-Teaching,100 - 149,124,108,98.3005464480874,35978,8807,501574784,493324697,14633893,False,False,False,0.9101902448896981,13941.152482072377,13711.843265328813,406.74559452999057,0.02966381591878827,Profitable
106481094,SUTTER SOLANO MEDICAL CENTER,Solano,Comparable,Non-Teaching,100 - 149,106,57,51.8989071038251,18995,3850,186534847,182481800,1058363,False,False,False,0.9105071421723703,9820.207791524086,9606.833377204528,55.717978415372464,0.0057998277088454845,Profitable
106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,Sutter,Comparable,Non-Teaching,1 - 49,14,2,1.90710382513661,698,274,51245396,39324019,2737919,False,False,False,0.953551912568305,73417.47277936962,56338.13610315186,3922.5200573065904,0.06962459762823327,Profitable
106391056,SUTTER TRACY COMMUNITY HOSPITAL,San Joaquin,Comparable,Non-Teaching,50 - 99,77,37,33.7595628415301,12356,3718,172030514,220719780,54017573,False,False,False,0.9124206173386513,13922.832146325673,17863.368404014243,4371.76861443833,0.2447337207385763,Profitable
106291053,TAHOE FOREST HOSPITAL,Nevada,Comparable,Rural,50 - 99,62,50,45.16393442622951,16530,1572,285668330,287885460,27157535,False,False,False,0.9032786885245901,17281.810647307924,17415.938294010888,1642.9240774349666,0.09433451415017625,Profitable
106190782,TARZANA TREATMENT CENTER,Los Angeles,Comparable,Non-Teaching,50 - 99,60,45,43.7868852459016,16026,2781,16446223,16188632,37593394,False,False,False,0.973041894353369,1026.2213278422564,1010.1480094845875,2345.7752402346186,2.322209436844324,Profitable
106094002,TELECARE EL DORADO COUNTY P.H.F.,El Dorado,PHF,Non-Teaching,1 - 49,16,12,11.71584699453552,4288,347,5752210,5888071,135410,False,False,False,0.97632058287796,1341.4668843283582,1373.15088619403,31.57882462686567,0.022997344970874162,Profitable
106014207,TELECARE HERITAGE - PHF,Alameda,PHF,Non-Teaching,1 - 49,26,20,18.2459016393443,6678,1165,12614438,12511108,-102323,False,False,True,0.912295081967215,1888.9544773884397,1873.4812818209045,-15.322401916741539,-0.008178572193605875,Low utilization
106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,Riverside,PHF,Non-Teaching,1 - 49,16,16,14.8306010928962,5428,589,5998255,6174824,176569,False,False,False,0.9269125683060125,1105.0580324244656,1137.587324981577,32.529292557111276,0.028594985055444496,Profitable
106444029,TELECARE SANTA CRUZ - PHF,Santa Cruz,PHF,Non-Teaching,1 - 49,16,15,13.685792349726777,5009,387,9278970,9851858,572900,False,False,False,0.9123861566484518,1852.4595727690157,1966.831303653424,114.3741265721701,0.05815146746938496,Profitable
106504081,TELECARE STANISLAUS COUNTY - PHF,Stanislaus,PHF,Non-Teaching,1 - 49,16,14,13.0437158469945,4774,395,6166412,7022394,855982,False,False,False,0.9316939890710357,1291.6656891495602,1470.9664851277755,179.30079597821532,0.1218931891317975,Profitable
106014226,TELECARE WILLOW ROCK CENTER - PHF,Alameda,PHF,Non-Teaching,1 - 49,16,8,7.70765027322404,2821,653,7634604,8152837,518260,False,False,False,0.963456284153005,2706.346685572492,2890.0521091811415,183.71499468273663,0.0635680561257388,Profitable
106334564,TEMECULA VALLEY HOSPITAL,Riverside,Comparable,Non-Teaching,100 - 149,140,125,124.270491803279,45483,9252,288128979,306542368,31053553,False,False,False,0.994163934426232,6334.871908185476,6739.713035639689,682.7507640217224,0.10130264603423433,Profitable
